H1_Fact_ID,Year,Economic_Period,Metric_ID,Canonical_Metric_ID,Source_Fact_ID,Value,Unit,Analytical_Value,Analytical_Unit,Conversion_Factor,Accounting_Basis,Scope,Fact_Type,Original_or_Restated,Transformation,Source_ID,Source_Report_Period
2022::BS_LONG_TERM_BONDS,2022,2022A,BS_LONG_TERM_BONDS,BS_LONG_TERM_BONDS,2022::BS_LONG_TERM_BONDS,3163616,RMB_THOUSAND,3163.616,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_LONG_TERM_BORROWINGS,2022,2022A,BS_LONG_TERM_BORROWINGS,BS_LONG_TERM_BORROWINGS,2022::BS_LONG_TERM_BORROWINGS,50685948,RMB_THOUSAND,50685.948,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_LONG_TERM_EMPLOYEE_BENEFITS,2022,2022A,BS_LONG_TERM_EMPLOYEE_BENEFITS,BS_LONG_TERM_EMPLOYEE_BENEFITS,2022::BS_LONG_TERM_EMPLOYEE_BENEFITS,1488456,RMB_THOUSAND,1488.456,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_LONG_TERM_INVESTMENTS,2022,2022A,BS_LONG_TERM_INVESTMENTS,BS_LONG_TERM_INVESTMENTS,2022::BS_LONG_TERM_INVESTMENTS,5188817,RMB_THOUSAND,5188.817,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_LONG_TERM_PREPAID_EXPENSES,2022,2022A,BS_LONG_TERM_PREPAID_EXPENSES,BS_LONG_TERM_PREPAID_EXPENSES,2022::BS_LONG_TERM_PREPAID_EXPENSES,1579899,RMB_THOUSAND,1579.899,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_LONG_TERM_RECEIVABLES,2022,2022A,BS_LONG_TERM_RECEIVABLES,BS_LONG_TERM_RECEIVABLES,2022::BS_LONG_TERM_RECEIVABLES,614598,RMB_THOUSAND,614.598,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_NCI,2022,2022A,BS_NCI,BS_NCI,2022::BS_NCI,8988566,RMB_THOUSAND,8988.566,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_NOTES_PAYABLE,2022,2022A,BS_NOTES_PAYABLE,BS_NOTES_PAYABLE,2022::BS_NOTES_PAYABLE,25572421,RMB_THOUSAND,25572.421,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_NOTES_RECEIVABLE,2022,2022A,BS_NOTES_RECEIVABLE,BS_NOTES_RECEIVABLE,2022::BS_NOTES_RECEIVABLE,4758129,RMB_THOUSAND,4758.129,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_OCI,2022,2022A,BS_OCI,BS_OCI,2022::BS_OCI,108289,RMB_THOUSAND,108.289,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_OTHER_CURRENT_ASSETS,2022,2022A,BS_OTHER_CURRENT_ASSETS,BS_OTHER_CURRENT_ASSETS,2022::BS_OTHER_CURRENT_ASSETS,46542378,RMB_THOUSAND,46542.378,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_OTHER_CURRENT_LIABILITIES,2022,2022A,BS_OTHER_CURRENT_LIABILITIES,BS_OTHER_CURRENT_LIABILITIES,2022::BS_OTHER_CURRENT_LIABILITIES,57843528,RMB_THOUSAND,57843.528,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_OTHER_DEBT_INVESTMENTS,2022,2022A,BS_OTHER_DEBT_INVESTMENTS,BS_OTHER_DEBT_INVESTMENTS,2022::BS_OTHER_DEBT_INVESTMENTS,11094259,RMB_THOUSAND,11094.259,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_OTHER_EQUITY_INSTRUMENTS,2022,2022A,BS_OTHER_EQUITY_INSTRUMENTS,BS_OTHER_EQUITY_INSTRUMENTS,2022::BS_OTHER_EQUITY_INSTRUMENTS,41359,RMB_THOUSAND,41.359,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_OTHER_NONCURRENT_ASSETS,2022,2022A,BS_OTHER_NONCURRENT_ASSETS,BS_OTHER_NONCURRENT_ASSETS,2022::BS_OTHER_NONCURRENT_ASSETS,42840079,RMB_THOUSAND,42840.079,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_OTHER_NONCURRENT_FINANCIAL_ASSETS,2022,2022A,BS_OTHER_NONCURRENT_FINANCIAL_ASSETS,BS_OTHER_NONCURRENT_FINANCIAL_ASSETS,2022::BS_OTHER_NONCURRENT_FINANCIAL_ASSETS,10625244,RMB_THOUSAND,10625.244,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_OTHER_NONCURRENT_LIABILITIES,2022,2022A,BS_OTHER_NONCURRENT_LIABILITIES,BS_OTHER_NONCURRENT_LIABILITIES,2022::BS_OTHER_NONCURRENT_LIABILITIES,680482,RMB_THOUSAND,680.482,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_OTHER_PAYABLES,2022,2022A,BS_OTHER_PAYABLES,BS_OTHER_PAYABLES,2022::BS_OTHER_PAYABLES,4322025,RMB_THOUSAND,4322.025,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_OTHER_RECEIVABLES,2022,2022A,BS_OTHER_RECEIVABLES,BS_OTHER_RECEIVABLES,2022::BS_OTHER_RECEIVABLES,2211177,RMB_THOUSAND,2211.177,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_OTHER_RESERVES,2022,2022A,BS_OTHER_RESERVES,BS_OTHER_RESERVES,2022::BS_OTHER_RESERVES,11499566,RMB_THOUSAND,11499.566,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_PARENT_EQUITY,2022,2022A,BS_PARENT_EQUITY,BS_PARENT_EQUITY,2022::BS_PARENT_EQUITY,142935236,RMB_THOUSAND,142935.236,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_PPE,2022,2022A,BS_PPE,BS_PPE,2022::BS_PPE,26082992,RMB_THOUSAND,26082.992,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_PREPAYMENTS,2022,2022A,BS_PREPAYMENTS,BS_PREPAYMENTS,2022::BS_PREPAYMENTS,4367211,RMB_THOUSAND,4367.211,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_PROVISIONS,2022,2022A,BS_PROVISIONS,BS_PROVISIONS,2022::BS_PROVISIONS,394977,RMB_THOUSAND,394.977,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_RECEIVABLES_FINANCING,2022,2022A,BS_RECEIVABLES_FINANCING,BS_RECEIVABLES_FINANCING,2022::BS_RECEIVABLES_FINANCING,13526540,RMB_THOUSAND,13526.54,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_RESTRICTED_CASH,2022,2022A,BS_RESTRICTED_CASH,BS_RESTRICTED_CASH,2022::BS_RESTRICTED_CASH,2016687,RMB_THOUSAND,2016.687,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_RETAINED_EARNINGS,2022,2022A,BS_RETAINED_EARNINGS,BS_RETAINED_EARNINGS,2022::BS_RETAINED_EARNINGS,119679202,RMB_THOUSAND,119679.202,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_ROU_ASSETS,2022,2022A,BS_ROU_ASSETS,BS_ROU_ASSETS,2022::BS_ROU_ASSETS,2339878,RMB_THOUSAND,2339.878,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_SHARE_CAPITAL,2022,2022A,BS_SHARE_CAPITAL,BS_SHARE_CAPITAL,2022::BS_SHARE_CAPITAL,6997273,RMB_THOUSAND,6997.273,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_SHORT_TERM_BORROWING,2022,2022A,BS_SHORT_TERM_BORROWING,BS_SHORT_TERM_BORROWING,2022::BS_SHORT_TERM_BORROWING,5169480,RMB_THOUSAND,5169.48,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_SPECIAL_RESERVE,2022,2022A,BS_SPECIAL_RESERVE,BS_SPECIAL_RESERVE,2022::BS_SPECIAL_RESERVE,16350,RMB_THOUSAND,16.35,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_SURPLUS_RESERVE,2022,2022A,BS_SURPLUS_RESERVE,BS_SURPLUS_RESERVE,2022::BS_SURPLUS_RESERVE,10702928,RMB_THOUSAND,10702.928,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_TAXES_PAYABLE,2022,2022A,BS_TAXES_PAYABLE,BS_TAXES_PAYABLE,2022::BS_TAXES_PAYABLE,4955335,RMB_THOUSAND,4955.335,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_TERM_DEPOSITS,2022,2022A,BS_TERM_DEPOSITS,BS_TERM_DEPOSITS,2022::BS_TERM_DEPOSITS,1911210,RMB_THOUSAND,1911.21,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_TOTAL_ASSETS,2022,2022A,BS_TOTAL_ASSETS,BS_TOTAL_ASSETS,2022::BS_TOTAL_ASSETS,422555267,RMB_THOUSAND,422555.267,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_TOTAL_CURRENT_ASSETS,2022,2022A,BS_TOTAL_CURRENT_ASSETS,BS_TOTAL_CURRENT_ASSETS,2022::BS_TOTAL_CURRENT_ASSETS,261099271,RMB_THOUSAND,261099.271,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_TOTAL_CURRENT_LIABILITIES,2022,2022A,BS_TOTAL_CURRENT_LIABILITIES,BS_TOTAL_CURRENT_LIABILITIES,2022::BS_TOTAL_CURRENT_LIABILITIES,206341741,RMB_THOUSAND,206341.741,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_TOTAL_EQUITY,2022,2022A,BS_TOTAL_EQUITY,BS_TOTAL_EQUITY,2022::BS_TOTAL_EQUITY,151923802,RMB_THOUSAND,151923.802,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_TOTAL_LIABILITIES,2022,2022A,BS_TOTAL_LIABILITIES,BS_TOTAL_LIABILITIES,2022::BS_TOTAL_LIABILITIES,270631465,RMB_THOUSAND,270631.465,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_TOTAL_NONCURRENT_ASSETS,2022,2022A,BS_TOTAL_NONCURRENT_ASSETS,BS_TOTAL_NONCURRENT_ASSETS,2022::BS_TOTAL_NONCURRENT_ASSETS,161455996,RMB_THOUSAND,161455.996,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_TOTAL_NONCURRENT_LIABILITIES,2022,2022A,BS_TOTAL_NONCURRENT_LIABILITIES,BS_TOTAL_NONCURRENT_LIABILITIES,2022::BS_TOTAL_NONCURRENT_LIABILITIES,64289724,RMB_THOUSAND,64289.724,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_TRADING_FINANCIAL_ASSETS,2022,2022A,BS_TRADING_FINANCIAL_ASSETS,BS_TRADING_FINANCIAL_ASSETS,2022::BS_TRADING_FINANCIAL_ASSETS,3284593,RMB_THOUSAND,3284.593,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_TRADING_FINANCIAL_LIABILITIES,2022,2022A,BS_TRADING_FINANCIAL_LIABILITIES,BS_TRADING_FINANCIAL_LIABILITIES,2022::BS_TRADING_FINANCIAL_LIABILITIES,1580771,RMB_THOUSAND,1580.771,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::BS_TREASURY_SHARES,2022,2022A,BS_TREASURY_SHARES,BS_TREASURY_SHARES,2022::BS_TREASURY_SHARES,-14933944,RMB_THOUSAND,-14933.944,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_ACQUISITION_PAYMENTS,2022,2022A,CF_ACQUISITION_PAYMENTS,CF_ACQUISITION_PAYMENTS,2022::CF_ACQUISITION_PAYMENTS,-962148,RMB_THOUSAND,-962.148,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_CAPEX,2022,2022A,CF_CAPEX,CF_CAPEX,2022::CF_CAPEX,-7352115,RMB_THOUSAND,-7352.115,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_CAPITAL_CONTRIBUTIONS,2022,2022A,CF_CAPITAL_CONTRIBUTIONS,CF_CAPITAL_CONTRIBUTIONS,2022::CF_CAPITAL_CONTRIBUTIONS,1348283,RMB_THOUSAND,1348.283,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_CASH_FROM_SALES,2022,2022A,CF_CASH_FROM_SALES,CF_CASH_FROM_SALES,2022::CF_CASH_FROM_SALES,316997825,RMB_THOUSAND,316997.825,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_CASH_TO_EMPLOYEES,2022,2022A,CF_CASH_TO_EMPLOYEES,CF_CASH_TO_EMPLOYEES,2022::CF_CASH_TO_EMPLOYEES,-35674963,RMB_THOUSAND,-35674.963,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_CASH_TO_SUPPLIERS,2022,2022A,CF_CASH_TO_SUPPLIERS,CF_CASH_TO_SUPPLIERS,2022::CF_CASH_TO_SUPPLIERS,-221345706,RMB_THOUSAND,-221345.706,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_CENTRAL_BANK_BORROWINGS_DECREASE,2022,2022A,CF_CENTRAL_BANK_BORROWINGS_DECREASE,CF_CENTRAL_BANK_BORROWINGS_DECREASE,2022::CF_CENTRAL_BANK_BORROWINGS_DECREASE,-178878,RMB_THOUSAND,-178.878,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_CENTRAL_BANK_BORROWINGS_INCREASE,2022,2022A,CF_CENTRAL_BANK_BORROWINGS_INCREASE,CF_CENTRAL_BANK_BORROWINGS_INCREASE,2022::CF_CENTRAL_BANK_BORROWINGS_INCREASE,0,RMB_THOUSAND,0,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_CENTRAL_BANK_DEPOSITS_DECREASE,2022,2022A,CF_CENTRAL_BANK_DEPOSITS_DECREASE,CF_CENTRAL_BANK_DEPOSITS_DECREASE,2022::CF_CENTRAL_BANK_DEPOSITS_DECREASE,91309,RMB_THOUSAND,91.309,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_CFF,2022,2022A,CF_CFF,CF_CFF,2022::CF_CFF,-10854881,RMB_THOUSAND,-10854.881,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_CFI,2022,2022A,CF_CFI,CF_CFI,2022::CF_CFI,-13509510,RMB_THOUSAND,-13509.51,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_CFO,2022,2022A,CF_CFO,CF_CFO,2022::CF_CFO,34657828,RMB_THOUSAND,34657.828,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_CLOSING_CASH,2022,2022A,CF_CLOSING_CASH,CF_CLOSING_CASH,2022::CF_CLOSING_CASH,51131968,RMB_THOUSAND,51131.968,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_CUSTOMER_DEPOSITS_DECREASE,2022,2022A,CF_CUSTOMER_DEPOSITS_DECREASE,CF_CUSTOMER_DEPOSITS_DECREASE,2022::CF_CUSTOMER_DEPOSITS_DECREASE,-711,RMB_THOUSAND,-0.711,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_DEBENTURE_ISSUANCE,2022,2022A,CF_DEBENTURE_ISSUANCE,CF_DEBENTURE_ISSUANCE,2022::CF_DEBENTURE_ISSUANCE,2845196,RMB_THOUSAND,2845.196,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_DEBT_PROCEEDS,2022,2022A,CF_DEBT_PROCEEDS,CF_DEBT_PROCEEDS,2022::CF_DEBT_PROCEEDS,46476320,RMB_THOUSAND,46476.32,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_DEBT_REPAYMENTS,2022,2022A,CF_DEBT_REPAYMENTS,CF_DEBT_REPAYMENTS,2022::CF_DEBT_REPAYMENTS,-40920787,RMB_THOUSAND,-40920.787,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_DIVIDENDS_INTEREST,2022,2022A,CF_DIVIDENDS_INTEREST,CF_DIVIDENDS_INTEREST,2022::CF_DIVIDENDS_INTEREST,-13740037,RMB_THOUSAND,-13740.037,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_FIXED_ASSET_DISPOSAL_PROCEEDS,2022,2022A,CF_FIXED_ASSET_DISPOSAL_PROCEEDS,CF_FIXED_ASSET_DISPOSAL_PROCEEDS,2022::CF_FIXED_ASSET_DISPOSAL_PROCEEDS,239226,RMB_THOUSAND,239.226,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_FX_EFFECT,2022,2022A,CF_FX_EFFECT,CF_FX_EFFECT,2022::CF_FX_EFFECT,288492,RMB_THOUSAND,288.492,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_INTEREST_FEES_PAID,2022,2022A,CF_INTEREST_FEES_PAID,CF_INTEREST_FEES_PAID,2022::CF_INTEREST_FEES_PAID,-57141,RMB_THOUSAND,-57.141,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_INTEREST_FEES_RECEIVED,2022,2022A,CF_INTEREST_FEES_RECEIVED,CF_INTEREST_FEES_RECEIVED,2022::CF_INTEREST_FEES_RECEIVED,1788062,RMB_THOUSAND,1788.062,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_INVESTMENT_PROCEEDS,2022,2022A,CF_INVESTMENT_PROCEEDS,CF_INVESTMENT_PROCEEDS,2022::CF_INVESTMENT_PROCEEDS,98564716,RMB_THOUSAND,98564.716,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_INVESTMENT_PURCHASES,2022,2022A,CF_INVESTMENT_PURCHASES,CF_INVESTMENT_PURCHASES,2022::CF_INVESTMENT_PURCHASES,-108149195,RMB_THOUSAND,-108149.195,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_INVESTMENT_RETURNS,2022,2022A,CF_INVESTMENT_RETURNS,CF_INVESTMENT_RETURNS,2022::CF_INVESTMENT_RETURNS,3800095,RMB_THOUSAND,3800.095,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_LOANS_ADVANCES_DECREASE,2022,2022A,CF_LOANS_ADVANCES_DECREASE,CF_LOANS_ADVANCES_DECREASE,2022::CF_LOANS_ADVANCES_DECREASE,6660035,RMB_THOUSAND,6660.035,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_LOANS_ADVANCES_INCREASE,2022,2022A,CF_LOANS_ADVANCES_INCREASE,CF_LOANS_ADVANCES_INCREASE,2022::CF_LOANS_ADVANCES_INCREASE,0,RMB_THOUSAND,0,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_MINORITY_ACQUISITIONS,2022,2022A,CF_MINORITY_ACQUISITIONS,CF_MINORITY_ACQUISITIONS,2022::CF_MINORITY_ACQUISITIONS,-2773676,RMB_THOUSAND,-2773.676,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_NET_CHANGE_CASH,2022,2022A,CF_NET_CHANGE_CASH,CF_NET_CHANGE_CASH,2022::CF_NET_CHANGE_CASH,10581929,RMB_THOUSAND,10581.929,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_OPENING_CASH,2022,2022A,CF_OPENING_CASH,CF_OPENING_CASH,2022::CF_OPENING_CASH,40550039,RMB_THOUSAND,40550.039,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_OTHER_FINANCING_PAYMENTS,2022,2022A,CF_OTHER_FINANCING_PAYMENTS,CF_OTHER_FINANCING_PAYMENTS,2022::CF_OTHER_FINANCING_PAYMENTS,-6933519,RMB_THOUSAND,-6933.519,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_OTHER_FINANCING_RECEIPTS,2022,2022A,CF_OTHER_FINANCING_RECEIPTS,CF_OTHER_FINANCING_RECEIPTS,2022::CF_OTHER_FINANCING_RECEIPTS,70163,RMB_THOUSAND,70.163,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_OTHER_INVESTING_RECEIPTS,2022,2022A,CF_OTHER_INVESTING_RECEIPTS,CF_OTHER_INVESTING_RECEIPTS,2022::CF_OTHER_INVESTING_RECEIPTS,335082,RMB_THOUSAND,335.082,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_OTHER_OPERATING_PAYMENTS,2022,2022A,CF_OTHER_OPERATING_PAYMENTS,CF_OTHER_OPERATING_PAYMENTS,2022::CF_OTHER_OPERATING_PAYMENTS,-34465507,RMB_THOUSAND,-34465.507,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
2022::CF_OTHER_OPERATING_RECEIPTS,2022,2022A,CF_OTHER_OPERATING_RECEIPTS,CF_OTHER_OPERATING_RECEIPTS,2022::CF_OTHER_OPERATING_RECEIPTS,7295957,RMB_THOUSAND,7295.957,RMB_MILLION,0.001,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,,2022A
